cik,name,tickers,ein
0001464423,PennyMac Mortgage Investment Trust,PMT,270186273
0001609253,California Resources Corp,CRC,465670947
0001779474,"WM TECHNOLOGY, INC.",MAPS,000000000
0001464423,PennyMac Mortgage Investment Trust,PMT,270186273
0001855474,Montana Technologies Corp.,AIRJ,000000000
0001879851,TMT Acquisition Corp.,TMTC,000000000
0001879851,TMT Acquisition Corp.,TMTC,000000000
0001254699,QVC INC,QVCD,232414041
0001096275,Worksport Ltd,WKSP,650782227
0001846253,"OmniAb, Inc.",OABI,000000000
0000772263,NITCHES INC,NICH,952848021
0001842566,"Airship AI Holdings, Inc.",AISP,934974766
0001486159,Chord Energy Corp,CHRD,000000000
0001835972,"iLearningEngines, Inc.",AILE,000000000
0001725872,"BM Technologies, Inc.",BMTX,823410369
0001826011,"Banzai International, Inc.",BNZI,000000000
0001838162,Slam Corp.,SLAM,000000000
0000899051,ALLSTATE CORP,ALL,363871531
0000899051,ALLSTATE CORP,ALL,363871531
0001859686,SilverBox Corp III,SBXC,862754279
0001838162,Slam Corp.,SLAM,000000000
0001859686,SilverBox Corp III,SBXC,862754279
0001675033,Great Elm Capital Corp.,GECC,812621577
0001675033,Great Elm Capital Corp.,GECC,812621577
0001675033,Great Elm Capital Corp.,GECC,812621577
0001675033,Great Elm Capital Corp.,GECC,812621577
0001913577,Denali Capital Acquisition Corp.,DECA,000000000
0001913577,Denali Capital Acquisition Corp.,DECA,000000000
0001839341,"Core Scientific, Inc./tx",CORZ,000000000
0001839341,"Core Scientific, Inc./tx",CORZ,000000000
0001839341,"Core Scientific, Inc./tx",CORZ,000000000
0001806347,Westrock Coffee Co,WEST,264767812
0001814215,"Nuburu, Inc.",BURU,000000000
0001618563,National Storage Affiliates Trust,NSA,465053858
0001847064,"PSQ Holdings, Inc.",PSQH,862062844
0001807846,MONEYLION INC.,ML,000000000
0001808377,Innovative Eyewear Inc,LUCY,842794274
0001786108,Trinity Capital Inc.,TRIN,000000000
0001786108,Trinity Capital Inc.,TRIN,000000000
0001419951,Data Storage Corp,DTST,980530147
0001869601,Embrace Change Acquisition Corp.,EMCG,000000000
0001869601,Embrace Change Acquisition Corp.,EMCG,000000000
0001869601,Embrace Change Acquisition Corp.,EMCG,000000000
0001482512,"Hudson Pacific Properties, Inc.",HPP,271430478
0001799191,"Oncology Institute, Inc.",TOI,843562323
0001865111,Alpha Star Acquisition Corp,ALSA,000000000
0001865111,Alpha Star Acquisition Corp,ALSA,000000000
0001865111,Alpha Star Acquisition Corp,ALSA,000000000
0001015383,"AMMO, INC.",POWW,300957912
0001716947,"Ensysce Biosciences, Inc.",ENSC,822755287
0000039263,"CULLEN/FROST BANKERS, INC.",CFR,741751768
0001654595,"Medalist Diversified REIT, Inc.",MDRR,000000000
0001862935,InFinT Acquisition Corp,IFIN,000000000
0000811156,CMS ENERGY CORP,CMS,382726431
0000811156,CMS ENERGY CORP,CMS,382726431
0000811156,CMS ENERGY CORP,CMS,382726431
0001849902,SEP Acquisition Corp.,,000000000
0001849902,SEP Acquisition Corp.,,000000000
0001468929,"NEXGEL, INC.",NXGL,264042544
0001739174,BiomX Inc.,PHGE,823364020
0001739174,BiomX Inc.,PHGE,823364020
0001653384,Runway Growth Finance Corp.,RWAY,475049745
0001653384,Runway Growth Finance Corp.,RWAY,475049745
0001857803,DP Cap Acquisition Corp I,DPCS,000000000
0001857803,DP Cap Acquisition Corp I,DPCS,000000000
0001853070,"Volato Group, Inc.",SOAR,862707040
0001651721,"GENERATION INCOME PROPERTIES, INC.",GIPR,474427295
0001930313,"Pono Capital Two, Inc.",PTWO,881263511
0001930313,"Pono Capital Two, Inc.",PTWO,881263511
0001556593,Rithm Capital Corp.,RITM,453449660
0001556593,Rithm Capital Corp.,RITM,453449660
0001556593,Rithm Capital Corp.,RITM,453449660
0001556593,Rithm Capital Corp.,RITM,453449660
0001661053,enVVeno Medical Corp,NVNO,330936180
0001894210,Qomolangma Acquisition Corp.,QOMO,863733656
0001894210,Qomolangma Acquisition Corp.,QOMO,863733656
0001894210,Qomolangma Acquisition Corp.,QOMO,863733656
0001914023,Acri Capital Acquisition Corp,ACAC,874328187
0001914023,Acri Capital Acquisition Corp,ACAC,874328187
0001039828,American National Group Inc.,ANG-PA,421447959
0001039828,American National Group Inc.,ANG-PA,421447959
0001544206,"Carlyle Secured Lending, Inc.",CGBD,454727439
0001785592,"Leafly Holdings, Inc. /DE",LFLY,842266022
0001601712,Synchrony Financial,SYF,510483352
0001601712,Synchrony Financial,SYF,510483352
0001629019,Merchants Bancorp,MBIN,205747400
0001629019,Merchants Bancorp,MBIN,205747400
0001629019,Merchants Bancorp,MBIN,205747400
0001854183,Orion Bliss Corp.,ORIB,981591444
0001070050,AppTech Payments Corp.,APCX,650847995
0001849058,Clover Leaf Capital Corp.,CLOE,000000000
0001849058,Clover Leaf Capital Corp.,CLOE,000000000
0001838513,Marblegate Acquisition Corp.,GATE,854249135
0001838513,Marblegate Acquisition Corp.,GATE,854249135
0001867443,Canna-Global Acquisition Corp,CNGL,863692449
0001867443,Canna-Global Acquisition Corp,CNGL,863692449
0001668010,"Digital Brands Group, Inc.",DBGI,461942864
0001818644,"AEye, Inc.",LIDR,371827430
0001829247,"BullFrog AI Holdings, Inc.",BFRG,844786155
0001698538,"Strategic Student & Senior Housing Trust, Inc.",STSR,000000000
0001847513,CORNER GROWTH ACQUISITION CORP. 2,TRON,981582723
0001847513,CORNER GROWTH ACQUISITION CORP. 2,TRON,981582723
0001853816,"Dermata Therapeutics, Inc.",DRMA,000000000
0001851484,TenX Keane Acquisition,TENK,000000000
0001851484,TenX Keane Acquisition,TENK,000000000
0001936255,Four Leaf Acquisition Corp,FORL,881178935
0001936255,Four Leaf Acquisition Corp,FORL,881178935
0001848437,Cartica Acquisition Corp,CITE,000000000
0001848437,Cartica Acquisition Corp,CITE,000000000
0001131312,ZION OIL & GAS INC,ZNOG,200065053
0001938338,GlobalTech Corp,GLTK,823926338
0000910606,REGENCY CENTERS CORP,REG,593191743
0000910606,REGENCY CENTERS CORP,REG,593191743
0001820175,OCA Acquisition Corp.,OCAX,852218652
0001820175,OCA Acquisition Corp.,OCAX,852218652
0001512922,"PetVivo Holdings, Inc.",PETV,990363559
0001857410,Investcorp Europe Acquisition Corp I,IVCB,000000000
0001857410,Investcorp Europe Acquisition Corp I,IVCB,000000000
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCC,520904874
0001026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCC,520904874
0001792941,Genvor Inc,GNVR,832054746
0001865120,Broad Capital Acquisition Corp,BRAC,863382967
0001865120,Broad Capital Acquisition Corp,BRAC,863382967
0000857855,UNITED COMMUNITY BANKS INC,UCBI,581807304
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001861063,Aquaron Acquisition Corp.,AQU,000000000
0001861063,Aquaron Acquisition Corp.,AQU,000000000
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001464790,"B. Riley Financial, Inc.",RILY,270223495
0001588272,"NexPoint Capital, Inc.",NXPT,383926499
0001822928,Holley Inc.,HLLY,000000000
0001145255,HENNESSY ADVISORS INC,HNNA,680176227
0000753308,NEXTERA ENERGY INC,NEE,592449419
0000753308,NEXTERA ENERGY INC,NEE,592449419
0000753308,NEXTERA ENERGY INC,NEE,592449419
0000320335,GLOBE LIFE INC.,GL,630780404
0001912461,SK Growth Opportunities Corp,SKGR,000000000
0001912461,SK Growth Opportunities Corp,SKGR,000000000
0000910267,TITAN PHARMACEUTICALS INC,TTNP,943171940
0001825079,"Velo3D, Inc.",VLD,000000000
0001901203,Iron Horse Acquisitions Corp.,IROH,000000000
0001901203,Iron Horse Acquisitions Corp.,IROH,000000000
0001901203,Iron Horse Acquisitions Corp.,IROH,000000000
0000720672,STIFEL FINANCIAL CORP,SF,431273600
0000720672,STIFEL FINANCIAL CORP,SF,431273600
0001910975,Rapid Line Inc.,RPDL,000000000
0000720672,STIFEL FINANCIAL CORP,SF,431273600
0001844862,"Solid Power, Inc.",SLDP,861888095
0000736772,CNB FINANCIAL CORP/PA,CCNE,251450605
0001803901,"Talkspace, Inc.",TALK,844636604
0001676047,NutriBand Inc.,NTRB,811118176
0001825452,"Onfolio Holdings, Inc",ONFO,000000000
0000072573,MOVADO GROUP INC,MOV,132595932
0001849294,Fortune Rise Acquisition Corp,FRLA,861850747
0001849294,Fortune Rise Acquisition Corp,FRLA,861850747
0000700564,FULTON FINANCIAL CORP,FULT,232195389
0001840776,"Hagerty, Inc.",HGTY,000000000
0001400810,"HCI Group, Inc.",HCI,000000000
0001883814,"Southland Holdings, Inc.",SLND,000000000
0001852973,Borealis Foods Inc.,BRLS,000000000
0001691936,"STRYVE FOODS, INC.",SNAX,871760117
0001843973,FLYEXCLUSIVE INC.,FLYX,861740840
0000059558,LINCOLN NATIONAL CORP,LNC,351140070
0001845942,Bannix Acquisition Corp.,BNIX,000000000
0001845942,Bannix Acquisition Corp.,BNIX,000000000
0001880441,Battery Future Acquisition Corp.,BFAC,981618517
0001880441,Battery Future Acquisition Corp.,BFAC,981618517
0000064463,"Soluna Holdings, Inc",SLNH,141462255
0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,EPD,760568219
0001332174,iShares S&P GSCI Commodity-Indexed Trust,GSG,000000000
0001467845,"Kashin, Inc.",KUSA,264711535
0000801337,WEBSTER FINANCIAL CORP,WBS,061187536
0001894630,"Gores Holdings IX, Inc.",GHIX,000000000
0001894630,"Gores Holdings IX, Inc.",GHIX,000000000
0001788841,micromobility.com Inc.,MCOM,843015108
0001345126,Compass Diversified Holdings,CODI,576218917
0000759944,CITIZENS FINANCIAL GROUP INC/RI,CFG,050412693
0000759944,CITIZENS FINANCIAL GROUP INC/RI,CFG,050412693
0000930236,REDWOOD TRUST INC,RWT,680329422
0000930236,REDWOOD TRUST INC,RWT,680329422
0000930236,REDWOOD TRUST INC,RWT,680329422
0001514281,"AG Mortgage Investment Trust, Inc.",MITT,000000000
0001514281,"AG Mortgage Investment Trust, Inc.",MITT,000000000
0001514281,"AG Mortgage Investment Trust, Inc.",MITT,000000000
0001831096,"Great Elm Group, Inc.",GEG,853622015
0000921638,SSR MINING INC.,SSRM,000000000
0001812727,"Reliance Global Group, Inc.",RELI,463390293
0001562463,First Internet Bancorp,INBK,203489991
0001583771,"Hepion Pharmaceuticals, Inc.",HEPA,462783806
0001606268,"Via Renewables, Inc.",VIASP,465453215
0000014930,BRUNSWICK CORP,BC,360848180
0000014930,BRUNSWICK CORP,BC,360848180
0000014930,BRUNSWICK CORP,BC,360848180
0001022899,"Protagenic Therapeutics, Inc.\new",PTIX,061390025
0000092103,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,951240335
0000092103,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,951240335
0000092103,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,951240335
0000092103,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,951240335
0000092103,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,951240335
0000092103,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,951240335
0000092103,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,951240335
0001848672,Glidelogic Corp.,GDLG,981575837
0001846809,OceanTech Acquisitions I Corp.,,000000000
0001400891,"iHeartMedia, Inc.",IHRT,260241222
0001858028,Nova Vision Acquisition Corp,NOVV,000000000
0001858028,Nova Vision Acquisition Corp,NOVV,000000000
0001858028,Nova Vision Acquisition Corp,NOVV,000000000
0001527469,Athene Holding Ltd.,ATH-PA,980630022
0001527469,Athene Holding Ltd.,ATH-PA,980630022
0001527469,Athene Holding Ltd.,ATH-PA,980630022
0001527469,Athene Holding Ltd.,ATH-PA,980630022
0001527469,Athene Holding Ltd.,ATH-PA,980630022
0001585389,"SmartStop Self Storage REIT, Inc.",STSFF,461722812
0001848756,Pyrophyte Acquisition Corp.,PHYT,000000000
0001848756,Pyrophyte Acquisition Corp.,PHYT,000000000
0001372514,KIORA PHARMACEUTICALS INC,KPRX,000000000
0001843656,Royalty Management Holding Corp,RMCO,000000000
0001931055,Medinotec Inc.,MDNC,364990343
0001501697,"X4 Pharmaceuticals, Inc",XFOR,273181608
0000899689,VORNADO REALTY TRUST,VNO,221657560
0000899689,VORNADO REALTY TRUST,VNO,221657560
0001820302,"Bakkt Holdings, Inc.",BKKT,981550750
0000925741,"BioCardia, Inc.",BCDA,232753988
0001852061,Generation Asia I Acquisition Ltd,GAQ,981588665
0001852061,Generation Asia I Acquisition Ltd,GAQ,981588665
0001822966,NUSCALE POWER Corp,SMR,852715384
0001759186,"Coeptis Therapeutics Holdings, Inc.",COEP,981465952
0001820875,CXApp Inc.,CXAI,852104918
0001880431,Vocodia Holdings Corp,VHAI,863519415
0001464343,Atlanticus Holdings Corp,ATLC,582336689
0001464343,Atlanticus Holdings Corp,ATLC,582336689
0001464343,Atlanticus Holdings Corp,ATLC,582336689
0001880431,Vocodia Holdings Corp,VHAI,863519415
0001718405,HYCROFT MINING HOLDING CORP,HYMC,822657796
0000036966,FIRST HORIZON CORP,FHN,620803242
0000036966,FIRST HORIZON CORP,FHN,620803242
0000036966,FIRST HORIZON CORP,FHN,620803242
0000036966,FIRST HORIZON CORP,FHN,620803242
0001834032,Constellation Acquisition Corp I,CSTAF,000000000
0001834032,Constellation Acquisition Corp I,CSTAF,000000000
0001820190,Scilex Holding Co,SCLX,000000000
0001856161,Pearl Holdings Acquisition Corp,PRLH,000000000
0001856161,Pearl Holdings Acquisition Corp,PRLH,000000000
0001847241,Project Energy Reimagined Acquisition Corp.,PEGR,981582574
0001847241,Project Energy Reimagined Acquisition Corp.,PEGR,981582574
0001077428,TEXAS CAPITAL BANCSHARES INC/TX,TCBI,752679109
0001833214,"SAB Biotherapeutics, Inc.",SABS,853899721
0001849548,Onyx Acquisition Co. I,ONYX,000000000
0001849548,Onyx Acquisition Co. I,ONYX,000000000
0001661779,"STARTENGINE CROWDFUNDING, INC.",STGC,000000000
0001818331,GeneDx Holdings Corp.,WGS,851966622
0001855631,AERWINS Technologies Inc.,AWIN,862049355
0001722438,"Doma Holdings, Inc.",DOMA,000000000
0001752474,KLDiscovery Inc.,KLDI,611898603
0001474098,Pebblebrook Hotel Trust,PEB,271055421
0000831001,CITIGROUP INC,C,521568099
0001474098,Pebblebrook Hotel Trust,PEB,271055421
0001852019,IX Acquisition Corp.,IXAQ,000000000
0001852019,IX Acquisition Corp.,IXAQ,000000000
0001865861,Cactus Acquisition Corp. 1 Ltd,CCTS,981598362
0001865861,Cactus Acquisition Corp. 1 Ltd,CCTS,981598362
0001727255,Chilean Cobalt Corp.,COBA,823590294
0001852889,Investcorp India Acquisition Corp,IVCA,000000000
0001852889,Investcorp India Acquisition Corp,IVCA,000000000
0000066004,MIDDLESEX WATER CO,MSEX,221114430
0001392694,"SurgePays, Inc.",SURG,980550352
0001552000,MPLX LP,MPLX,270005456
0001903392,ClimateRock,CLRC,000000000
0001903392,ClimateRock,CLRC,000000000
0001903392,ClimateRock,CLRC,000000000
0001532619,Power REIT,PW,453116572
0001823144,"CompoSecure, Inc.",CMPO,852749902
0001839608,"Getaround, Inc",GETR,853122877
0001419554,Bone Biologics Corp,BBLG,421743430
0000927628,CAPITAL ONE FINANCIAL CORP,COF,541719854
0000927628,CAPITAL ONE FINANCIAL CORP,COF,541719854
0000927628,CAPITAL ONE FINANCIAL CORP,COF,541719854
0000927628,CAPITAL ONE FINANCIAL CORP,COF,541719854
0000927628,CAPITAL ONE FINANCIAL CORP,COF,541719854
0001723580,"BurgerFi International, Inc.",BFI,822418815
0001816431,Quantum-Si Inc,QSI,851388175
0001854480,Focus Impact Acquisition Corp.,FIAC,000000000
0001854480,Focus Impact Acquisition Corp.,FIAC,000000000
0001644903,"cbdMD, Inc.",YCBD,473414576
0001800347,"E2open Parent Holdings, Inc.",ETWO,000000000
0001884046,Spark I Acquisition Corp,SPKL,871738866
0001884046,Spark I Acquisition Corp,SPKL,871738866
0001889112,Cartesian Growth Corp II,RENE,000000000
0001889112,Cartesian Growth Corp II,RENE,000000000
0001836100,Goal Acquisitions Corp.,PUCK,853660880
0001836100,Goal Acquisitions Corp.,PUCK,853660880
0001456772,OFFICE PROPERTIES INCOME TRUST,OPI,264273474
0000098222,TIDEWATER INC,TDW,720487776
0000098222,TIDEWATER INC,TDW,720487776
0000098222,TIDEWATER INC,TDW,720487776
0001495240,GLADSTONE LAND Corp,LAND,541892552
0001900679,Technology & Telecommunication Acquisition Corp,TETE,000000000
0001900679,Technology & Telecommunication Acquisition Corp,TETE,000000000
0001899287,"Amprius Technologies, Inc.",AMPX,981591811
0001844149,Spectaire Holdings Inc.,SPEC,981578608
0001753706,"Whole Earth Brands, Inc.",FREE,000000000
0001004434,"AFFILIATED MANAGERS GROUP, INC.",AMG,043218510
0001004434,"AFFILIATED MANAGERS GROUP, INC.",AMG,043218510
0001004434,"AFFILIATED MANAGERS GROUP, INC.",AMG,043218510
0001004434,"AFFILIATED MANAGERS GROUP, INC.",AMG,043218510
0001816613,Markforged Holding Corp,MKFG,923037714
0000750577,HANCOCK WHITNEY CORP,HWC,640693170
0001402328,"Sunshine Biopharma, Inc",SBFM,205566275
0001887912,Welsis Corp.,WLSS,000000000
0000314203,McEwen Mining Inc.,MUX,840796160
0001451448,"ESPORTS ENTERTAINMENT GROUP, INC.",GMBL,263062752
0001451448,"ESPORTS ENTERTAINMENT GROUP, INC.",GMBL,263062752
0001451448,"ESPORTS ENTERTAINMENT GROUP, INC.",GMBL,263062752
0000732717,AT&T INC.,T,431301883
0000732717,AT&T INC.,T,431301883
0000732717,AT&T INC.,T,431301883
0001844817,Armada Acquisition Corp. I,AACI,853810850
0001844817,Armada Acquisition Corp. I,AACI,853810850
0001831006,BlueRiver Acquisition Corp.,BLUAF,000000000
0001831006,BlueRiver Acquisition Corp.,BLUAF,000000000
0001070423,PLAINS ALL AMERICAN PIPELINE LP,PAA,760582150
0000092122,SOUTHERN CO,SO,580690070
0000092122,SOUTHERN CO,SO,580690070
0001858007,Goldenstone Acquisition Ltd.,GDST,000000000
0001858007,Goldenstone Acquisition Ltd.,GDST,000000000
0001858007,Goldenstone Acquisition Ltd.,GDST,000000000
0001765651,Pacific Sports Exchange Inc.,PSPX,831189007
0001835378,Innovid Corp.,CTV,000000000
0001059262,SP Plus Corp,CRLKP,161171179
0001830081,Rumble Inc.,RUM,851087461
0001812360,FOXO TECHNOLOGIES INC.,FOXO,851050265
0001844505,"QT IMAGING HOLDINGS, INC.",QTI,861728920
0001716583,Hyzon Motors Inc.,HYZN,822726724
0001045450,EPR PROPERTIES,EPR,431790877
0001045450,EPR PROPERTIES,EPR,431790877
0001553788,"SPLASH BEVERAGE GROUP, INC.",SBEV,341720075
0001828108,"Aurora Innovation, Inc.",AUR,981562265
0001025835,ENTERPRISE FINANCIAL SERVICES CORP,EFSC,431706259
0001831874,Iris Acquisition Corp,IRAA,000000000
0001831874,Iris Acquisition Corp,IRAA,000000000
0001571283,"Rexford Industrial Realty, Inc.",REXR,462024407
0001826397,AGRIFORCE GROWING SYSTEMS LTD.,AGRI,000000000
0000760498,BANCFIRST CORP /OK/,BANF,731221379
0001842939,Carmell Corp,CTCX,861645738
0001760903,"Safety Shot, Inc.",SHOT,832455880
0001777921,"AvePoint, Inc.",AVPT,834461709
0001397183,"Iveda Solutions, Inc.",IVDA,202222203
0001853138,Ares Acquisition Corp II,AACT,000000000
0001853138,Ares Acquisition Corp II,AACT,000000000
0001841125,Golden Arrow Merger Corp.,GAMC,861256660
0001841125,Golden Arrow Merger Corp.,GAMC,861256660
0001058307,NextPlat Corp,NXPL,650783722
0001885998,Roth CH Acquisition V Co.,ROCL,861229207
0001885998,Roth CH Acquisition V Co.,ROCL,861229207
0001589361,White River Energy Corp.,WTRV,453797537
0000035527,FIFTH THIRD BANCORP,FITB,310854434
0000035527,FIFTH THIRD BANCORP,FITB,310854434
0001865782,"BrightSpring Health Services, Inc.",BTSG,822956404
0001582982,"CareCloud, Inc.",CCLD,223832302
0001582982,"CareCloud, Inc.",CCLD,223832302
0001843724,"LanzaTech Global, Inc.",LNZA,861763050
0000230557,SELECTIVE INSURANCE GROUP INC,SIGI,222168890
0001761534,Golden Royal Development Inc.,GRDV,814563277
0001099219,METLIFE INC,MET,134075851
0001610940,Amplify Commodity Trust,BDRY,000000000
0001610940,Amplify Commodity Trust,BDRY,000000000
0001835416,Moringa Acquisition Corp,MACA,000000000
0001835416,Moringa Acquisition Corp,MACA,000000000
0001822886,HHG Capital Corp,HHGC,000000000
0001822886,HHG Capital Corp,HHGC,000000000
0001822886,HHG Capital Corp,HHGC,000000000
0001832950,"Kernel Group Holdings, Inc.",KRNL,000000000
0001832950,"Kernel Group Holdings, Inc.",KRNL,000000000
0001970622,Inflection Point Acquisition Corp. II,IPXX,981720278
0001970622,Inflection Point Acquisition Corp. II,IPXX,981720278
0001841330,Pasithea Therapeutics Corp.,KTTA,851591963
0001847355,Target Global Acquisition I Corp.,TGAA,000000000
